,gene_ks,gene_sensitive_at_5prime,gene_sensitive_at_3prime,logFC,FDR,logFC_5p,FDR_5p,logFC_3p,FDR_3p,Desc_5p,Desc_3p,is_PTR_5p,is_PTR_3p
561,KS17gene_3299a,Tb927.11.730,Tb927.11.740,-2.163600306405088,0.0,-1.8992332063346569,2.5682598333034946e-26,0.9565503531906021,1.4153019357164253e-15,hypothetical protein,eukaryotic translation initiation factor 5A,none,none
562,KS17gene_3305a,Tb927.11.780,Tb927.11.790,-3.4417787811034652,3.362592093320605e-64,1.4050591748189873,1.8808889367981308e-24,0.17627039463191874,0.00010450535729970805,hypothetical protein  conserved,AGC/RSK family serine/threonine kinase  putative,none,none
564,KS17gene_3318a,Tb927.11.870,Tb927.11.880,-0.30926079095780407,4.937928447394131e-06,0.02493660106990981,0.6071994759688966,1.982821028812393,2.7105113257946303e-60,mitochondrial ribosomal protein l23,cyclophilin a,none,none
565,KS17gene_3326a,Tb927.11.950,Tb927.11.960,0.7636921677121279,3.717620797425709e-42,0.38858528245849766,3.713979251499012e-10,-0.9238193581014306,8.766313370647846e-54,RNA-binding protein  putative,ATPase  putative,none,none
566,KS17gene_3330a,Tb927.11.980,Tb927.11.990,-0.741485765429906,1.4962495924101954e-09,1.3408772979282277,1.2902624367612844e-122,-1.1114942532972991,1.2410002326764525e-136,Nucleoporin NUP158,autophagy protein APG9  putative,none,none
570,KS17gene_3347a,Tb927.11.1130,Tb927.11.1150,2.035174143065258,2.0034605457934268e-89,0.6491178796416293,7.323170308922186e-11,1.2639407211052092,4.615486400512046e-119,calpain-like cysteine peptidase  putative,radial spoke protein 3,none,none
571,KS17gene_3348a,Tb927.11.1150,Tb927.11.1160,1.4370037008310603,1.0590509077447833e-36,1.2639407211052092,4.615486400512046e-119,-0.15571716091111662,0.002143154637617661,radial spoke protein 3,Region in Clathrin and VPS  putative,none,none
573,KS17gene_3361a,Tb927.11.1280,Tb927.11.1290,-1.901906310218328,1.0988017299632556e-31,-0.2669511190807502,0.2536839203468518,-0.3493037912872144,1.8997015430711986e-15,hypothetical protein  conserved,hypothetical protein  conserved,none,none
577,KS17gene_3394a,Tb927.11.1980,Tb927.11.1990,1.7024341866696575,6.168432833268027e-71,1.90767587470719,1.2650233940093846e-164,0.7758710424142553,6.582975549043618e-53,zinc finger protein family member  putative,arginyl-tRNA synthetase  putative,none,none
580,KS17gene_3424a,Tb927.11.2240,Tb927.11.2245,-0.4995624895860501,2.1862631302104134e-05,-0.12272209267670209,0.13845439930552345,0.17995410085979555,0.004643211554807785,hypothetical protein  conserved,hypothetical protein,none,none
581,KS17gene_3427a,Tb927.11.2250,Tb927.11.2260,1.860669592481061,1.4196097936585873e-60,1.1495343751583107,7.777664252120915e-86,1.3685226229338963,1.6943394532048685e-70,conserved protein  unknown function,Eukaryotic translation initiation factor 4E-1,increase,none
582,KS17gene_3433a,Tb927.11.2300,Tb927.11.2310,-1.4022084101562993,3.855071157255486e-121,0.638769282216778,1.8443781001603095e-42,-1.4906504538264458,9.431890745302918e-63,eukaryotic peptide chain release factor subunit 1  putative,hypothetical protein  conserved,none,none
586,KS17gene_3453a,Tb927.11.3250,Tb927.11.3260,-2.2302049168126965,1.643e-320,0.2982117799890092,0.0012781288928241155,-0.31787710317235573,6.893731363069171e-09,dynein heavy chain  putative,mitochondrial DNA polymerase I protein D  putative,none,none
587,KS17gene_3456a,Tb927.11.3270,Tb927.11.3280,-0.4297367960065715,6.380662838860492e-15,-0.34582687696245984,3.5135799538246734e-11,1.248435330110727,8.581214873733906e-123,squalene monooxygenase  putative,Kinesin-13 5  putative,none,none
588,KS17gene_3458a,Tb927.11.3290,Tb927.11.3300,1.1470140509466034,1.2202894056331477e-09,-0.30167800254630456,2.6808031979074385e-09,1.488843895675552,2.694246132604764e-44,Tripartite attachment complex protein 166,Spindle assembly abnormal 4,none,increase
589,KS17gene_3460a,Tb927.11.3300,Tb927.11.3310,1.8117703455353977,5.464511687414175e-119,1.488843895675552,2.694246132604764e-44,2.499696319896714,0.0,Spindle assembly abnormal 4,ubiquitin-conjugating enzyme  putative,increase,none
590,KS17gene_3467a,Tb927.11.3350,Tb927.11.3360,1.7869426119320584,1.0811558288695743e-27,0.4050084855375708,0.0012445025287338804,0.33050856312860427,3.492809092646774e-09,phospholipid-transporting ATPase 1-like protein  putative,Component of motile flagella 22,none,none
591,KS17gene_3477a,Tb927.11.3440,Tb927.11.3450,2.176959058983127,2.4280792938040644e-76,1.6165750047473257,6.075435839559274e-47,-0.6087335388057481,2.6338964359264575e-37,hypothetical protein  conserved,hypothetical protein  conserved,increase,none
592,KS17gene_3484a,Tb927.11.3500,Tb927.11.3510,-3.1853054676326633,2.020425232047625e-59,0.12218740156055563,0.042156915638765134,0.1890396158212077,3.5114680863132525e-06,Dpy-30 motif containing protein  putative,hypothetical protein  conserved,none,none
595,KS17gene_3492a,Tb927.11.3560,Tb927.11.3570,-1.4476174512892852,2.059642253619572e-27,-0.6005343366930561,0.08662697544991006,1.07321040623868,4.629438870996405e-66,hypothetical protein,metallo-peptidase  Clan MA(E) Family M1,none,none
596,KS17gene_3497a,Tb927.11.3640,Tb927.11.3650,1.3384415575541455,5.6101030733973013e-129,1.8604577192773444,1.7353862101316912e-194,2.1193883404219833,1.0328745726392195e-129,Mitochondrial ribosomal protein L27,adenylosuccinate synthetase  putative,none,decrease
597,KS17gene_3506a,Tb927.11.3720,Tb927.11.3730,1.1247625721441579,1.1370790147371893e-08,1.521399556145071,1.9749471962887813e-08,0.46139680855711357,1.8111386780780314e-16,Ring finger domain containing protein  putative,leucyl-tRNA synthetase  putative,none,none
598,KS17gene_3511a,Tb927.11.3760,Tb927.11.3770,1.3357486298588634,1.9034350190233938e-63,1.514950567467502,2.416077162936087e-53,0.9513968350439168,1.0843578797274803e-116,hypothetical protein,Dpy-30 motif containing protein  putative,none,none
599,KS17gene_3513a,Tb927.11.3770,Tb927.11.3780,-0.24374266859339727,0.0016149261982877862,0.9513968350439168,1.0843578797274803e-116,-0.6452463317948378,1.2313581647129387e-38,Dpy-30 motif containing protein  putative,subtilisin peptidase,none,none
600,KS17gene_3520a,Tb927.11.3830,Tb927.11.3840,0.5150550833941383,1.890957658752845e-07,0.3660392253224981,3.3240216728326377e-12,0.19833614617531573,9.722625575565504e-05,hypothetical protein  conserved,hypothetical protein  conserved,none,none
601,KS17gene_3523a,Tb927.11.3850,Tb927.11.3860,1.9613254442430763,3.6033083872133505e-41,0.8386275058141396,4.807376357441886e-46,0.5384819970982788,1.0146493493067315e-29,AMP deaminase  putative,hypothetical protein  conserved,none,none
602,KS17gene_3525a,Tb927.11.3860,Tb927.11.3870,0.671889788306762,1.9458052676287424e-10,0.5384819970982788,1.0146493493067315e-29,-0.3061325730296708,0.0001609480483995952,hypothetical protein  conserved,katanin  putative,none,none
603,KS17gene_3527a,Tb927.11.3870,Tb927.11.3880,-0.7011554047536307,1.0405277498983917e-06,-0.3061325730296708,0.0001609480483995952,0.48918450444696576,2.775844105752211e-32,katanin  putative,actin  putative,none,none
604,KS17gene_3532a,Tb927.11.3910,Tb927.11.3920,0.9666068387900011,6.332131122643883e-11,-0.22723030732847418,2.75339099551901e-07,0.8488868173500745,2.044484976637253e-41,hypothetical protein  conserved,hypothetical protein  conserved,none,none
606,KS17gene_3544a,Tb927.11.4000,Tb927.11.4010,-3.444519875560781,1.715045325053535e-304,0.35763863619972736,2.1970048731421216e-15,-0.2901593199272729,3.3731745515080843e-10,hypothetical protein  conserved,hypothetical protein  conserved,none,none
610,KS17gene_3565a,Tb927.11.4510,Tb927.11.4520,1.0619671724844129,1.2965248662830289e-24,-0.12221141154718906,0.020176507932821927,-0.359599167863805,2.159681223449452e-15,Sister chromatid cohesion C-terminus  putative,hypothetical protein  conserved,none,none
613,KS17gene_3578a,Tb927.11.4620,Tb927.11.4630,-1.2782812312715899,1.6584548148252133e-71,2.700529367577241,2.491452627177637e-56,-0.3197664724074258,3.0315611938369175e-11,hypothetical protein  conserved,hypothetical protein  conserved,none,none
614,KS17gene_3584a,Tb927.11.4660,Tb927.11.4670,0.9882303887280913,1.6032543795769846e-19,0.26876553330244574,4.373183000399069e-07,-1.0776245580535255,4.187104190505796e-88,Kinesin-13 2,hypothetical protein  conserved,none,decrease
615,KS17gene_3587a,Tb927.11.4680,Tb927.11.4690,-0.2630666680657459,9.663058868208528e-05,0.1961976170148772,3.717513614448369e-05,-0.8182292506931642,2.2464113772427097e-83,SURF1 family  putative,mitochondrial DNA polymerase I protein B,none,none
616,KS17gene_3590a,Tb927.11.4700,Tb927.11.4710,1.2253748995449443,2.23460284304039e-12,1.515879301806021,9.801447054014356e-125,0.15963668678647,0.007106247359777938,prostaglandin f synthase,hypothetical protein  conserved,none,none
618,KS17gene_3609a,Tb927.11.4840,Tb927.11.4850,-1.5723037528077082,1.8989206654495744e-307,-0.73853977116867,1.9435031649744393e-47,-0.8356961468739251,3.368071990395428e-39,hypothetical protein  conserved,hypothetical protein  conserved,none,none
621,KS17gene_3624a,Tb927.11.4980,Tb927.11.4990,-2.739551309435671,3.008106325906403e-85,-0.1607659522318526,0.0013181639547526697,-1.16109141488443,4.26082256779385e-58,ATP-dependent DEAD/H RNA helicase  putative,kinetoplastid-specific phospho-protein phosphatase  putative,none,none
622,KS17gene_3630a,Tb927.11.5040,Tb927.11.5050,0.9184209708818517,2.4459064822033384e-46,0.8633529904245301,1.1052385717799665e-69,0.3339272049562602,1.4166531330603273e-09,leucine-rich repeat protein (LRRP)  putative,fumarate hydratase  class I,none,none
624,KS17gene_3638a,Tb927.11.5090,Tb927.11.5100,0.6419736062974777,2.5117797713097168e-08,0.849162853266356,6.533273432515581e-19,-0.4726806210971207,3.031066050745091e-10,aspartate aminotransferase  mitochondrial,hypothetical protein  conserved,none,none
626,KS17gene_3645a,Tb927.11.5150,Tb927.11.5160,0.6695335057680918,2.5140384682365393e-15,-0.36772743107029887,6.47119517686778e-14,-0.6832977344906921,3.548966006932022e-50,hypothetical protein  conserved,hypothetical protein  conserved,none,none
628,KS17gene_3667a,Tb927.11.5350,Tb927.11.5360,0.5762275741938561,0.00012167911604891448,1.3189356054274544,3.457499438788106e-82,0.7373223683344778,8.753088180763506e-55,myo-inositol/proton symporter (MIT),aldo/keto reductase  putative,none,none
629,KS17gene_3678a,Tb927.11.5440,Tb927.11.5450,1.7202844601150737,3.917086921637931e-65,1.9335498000389986,3.383321081770039e-233,0.790405834878867,6.413497816862908e-56,NADP-dependent malic enzyme  cytosolic,malic enzyme,none,none
632,KS17gene_3712a,Tb927.11.5750,Tb927.11.5760,1.240801086402682,2.3249675556924525e-36,-0.05603462926177778,0.2684932990769173,-0.5860088453323566,2.2535508652046744e-22,SUMO-interacting motif-containing protein,hypothetical protein  conserved,none,none
634,KS17gene_3722a,Tb927.11.5820,Tb927.11.5830,0.831210671100267,2.6871802619055053e-17,1.4086952957587084,9.431164921521115e-130,-0.8022134372451706,7.947168097541684e-41,Inhibitor of apoptosis-promoting Bax1  putative,YL1 nuclear protein  putative,none,none
635,KS17gene_3725a,Tb927.11.5840,Tb927.11.5850,-3.140744858915301,9.270101733839096e-267,0.04831457898156942,0.39315615073652616,1.0137341374672997,2.2942040105313145e-55,Protein translation factor SUI1 homolog  putative,RNA-binding protein 38  putative,increase,decrease
636,KS17gene_3727a,Tb927.11.5850,Tb927.11.5855,1.043796016293811,4.633253245866605e-18,1.0137341374672997,2.2942040105313145e-55,-1.0999624115652251,2.382272264497877e-16,RNA-binding protein 38  putative,hypothetical protein,decrease,none
639,KS17gene_3743a,Tb927.11.7350,Tb927.11.7360,1.331270292788862,3.4126968388653336e-117,1.4910629637384905,2.796249891365832e-114,-1.1862084173447724,2.137736803079308e-113,Histone H2B variant V,palmitoyl acyltransferase 9  putative,none,none
640,KS17gene_3746a,Tb927.11.7370,Tb927.11.7380,-1.0153790289273457,5.723725889068852e-56,0.1622688391790903,0.00010685158515708268,0.6179651945484635,6.220502205214143e-37,haloacid dehalogenase hydrolase  putative,glycerol-3-phosphate dehydrogenase (FAD-dependent)  mitochondrial,none,none
642,KS17gene_3751a,Tb927.11.7400,Tb927.11.7410,-0.5995639424810456,1.8111386780780314e-16,-0.049344719655122535,0.3101935412022586,-0.26428445192198585,4.410208807420535e-05,hypothetical protein  conserved,MSP-A  putative,none,none
644,KS17gene_3780a,Tb927.11.8230,Tb927.11.8240,-0.381002263652159,0.009245546704480521,-0.10028341264994942,0.10104971848464968,-0.7251164238748475,1.0301044008606933e-30,hypothetical protein  conserved,TPR repeat  putative,none,none
645,KS17gene_3784a,Tb927.11.8270,Tb927.11.8280,-1.7705069291076,3.5940129225497293e-115,0.39423221921991136,5.1022084591761474e-14,-0.8740821243305009,8.108828019497934e-83,hypothetical protein  conserved,hypothetical protein  conserved,none,none
646,KS17gene_3789a,Tb927.11.8310,Tb927.11.8320,-0.6194482708060394,2.0961633919981266e-19,1.2941625824089429,1.4960905082977717e-188,0.11775402974056878,0.006230694022137536,class I transcription factor A  subunit 4,hypothetical protein  conserved,none,none
647,KS17gene_3801a,Tb927.11.8430,Tb927.11.8440,-1.5964879708336386,1.9384308133557415e-55,0.8909588760784326,3.7017681015781526e-34,1.4834381047040952,3.9931541824705083e-81,hypothetical protein  conserved,haloacid dehalogenase-like hydrolase  putative,none,none
648,KS17gene_3804a,Tb927.11.8450,Tb927.11.8460,0.9821234713563789,4.62399914096359e-30,0.44315822186862897,3.248816621459533e-12,-0.627339983375457,1.7890367653789938e-25,Amastin surface glycoprotein  putative,amastin-like protein,none,none
649,KS17gene_3807a,Tb927.11.8460,Tb927.11.8470,1.6945907454037006,7.608942842226969e-08,-0.627339983375457,1.7890367653789938e-25,2.267051704708762,1.3115613834483239e-12,amastin-like protein,zinc finger protein family member  putative,none,none
652,KS17gene_3822a,Tb927.11.8800,Tb927.11.8810,-0.2909913738124001,0.003287042533515126,-0.11630828951122674,0.060944368587222776,-1.5287803373610895,1.629553696321609e-71,hypothetical protein  conserved,hypothetical protein  conserved,none,none
654,KS17gene_3826a,Tb927.11.8820,Tb927.11.8830,-2.0829393663956863,3.8924365946011315e-211,-0.12711759939662262,0.043559890480776756,-0.7177751789525316,6.061454881754682e-55,glutathionylspermidine synthetase  putative,Enriched in surface-labeled proteome protein 2,none,none
658,KS17gene_3865a,Tb927.11.9180,Tb927.11.9190,0.5068085206397063,4.301607007404597e-06,0.8109500459121718,1.0624347859902395e-33,0.5450312474812509,2.9626753969663864e-15,ADP-ribosylation factor GTPase activating protein  putative,Serine/threonine-protein kinase VPS15,none,none
660,KS17gene_3894a,Tb927.11.9860,Tb927.11.9870,-1.8598963827975667,5.7254786685552685e-285,0.9507001178009568,3.0104831292521e-42,-0.287403699452831,0.0002911342586979504,EF-hand domain pair  putative,Telomere-associated protein 1,none,none
661,KS17gene_3906a,Tb927.11.9980,Tb927.11.9990,-1.5034366625882187,1.0716024555264423e-96,1.0937099302065556,1.1075586461102267e-45,-0.47853940816352014,5.234565433062138e-24,2-oxoglutarate dehydrogenase E1 component  putative,glycosyl transferase-like protein,none,none
662,KS17gene_3910a,Tb927.11.10010,Tb927.11.10020,-0.5707248580836906,7.230627868071863e-07,0.34663429209510727,8.881289759461668e-09,-0.5820458011755322,8.24232740769971e-27,vacuolar sorting-associated protein-like  putative,short-chain dehydrogenase  putative,none,increase
663,KS17gene_3936a,Tb927.11.10240,Tb927.11.10250,-1.3410629658872104,1.5805398795069287e-74,1.8745820293399007,0.0,-0.6515245934007774,9.869941735392308e-22,ATP-dependent protease subunit HslV,hypothetical protein  conserved,none,none
664,KS17gene_3938a,Tb927.11.10250,Tb927.11.10260,1.0643299365128174,9.78312863584033e-50,-0.6515245934007774,9.869941735392308e-22,0.3761173102354108,7.75889259963066e-16,hypothetical protein  conserved,hypothetical protein  conserved,none,none
666,KS17gene_3949a,Tb927.11.10340,Tb927.11.10350,-1.0434312233960978,1.4656868799939334e-07,-0.012564781004846863,0.8400909756106512,0.19205584339974668,3.310417110214097e-05,Serine/threonine-protein phosphatase PGAM5  mitochondrial  putative,hypothetical protein  conserved,none,none
667,KS17gene_3978a,Tb927.11.10620,Tb927.11.10630,-2.183563074455486,3.249577049769157e-40,0.1099865430175858,0.062103145867616096,-0.4717154115092138,2.6415907478087356e-20,hypothetical protein  conserved,hypothetical protein  conserved,none,none
668,KS17gene_3984a,Tb927.11.10670,Tb927.11.10690,1.6497478317165952,2.2740090074027903e-34,0.6414300829880047,1.7404997320226623e-39,-0.3132584102276238,6.590435494681603e-13,glycosyl hydrolase  putative,hypothetical protein  conserved,none,none
670,KS17gene_3998a,Tb927.11.10810,Tb927.11.10820,1.5190880458386822,2.8549526011952347e-93,0.19450085271653783,0.11709343781038903,0.9962869660907936,6.70824649762582e-82,pumillio/PUF RNA binding protein 11,Casein kinase II subunit beta  putative,none,none
671,KS17gene_4004a,Tb927.11.10870,Tb927.11.10880,0.5183193160239832,2.971529085987396e-13,0.4595859133602699,7.35215463556347e-15,0.5941154017587953,7.745473324864254e-40,32 kDa ER-associated protein,hypothetical protein  conserved,none,none
676,KS17gene_4037a,Tb927.11.11140,Tb927.11.11150,1.2193484331592759,1.6579609106730225e-48,0.1890245793899077,5.9565187713689566e-05,-0.2650822262060019,3.623522691566476e-08,hypothetical protein,U5 snRNP-specific 40 kDa protein,none,none
677,KS17gene_4043a,Tb927.11.11220,Tb927.11.11230,2.4456190959685222,2.4191881956308355e-53,0.5634152164900673,2.777978045667993e-15,0.7600069082548865,5.800352048457038e-13,dynein heavy chain  putative,60S ribosomal protein L14  putative,none,none
678,KS17gene_4051a,Tb927.11.11310,Tb927.11.11320,-1.2904342572514702,2.2433193906517633e-137,0.2400608601667533,1.653184293201331e-08,-0.8438891740139188,8.366794024972275e-23,hypothetical protein  conserved,hypothetical protein  conserved,none,none
